run_name,kind,block,wave,source,seed_block,effective_buckets,nonzero_buckets,max_epochs,max_epochs_bucket,cc_share,synth_qa_share,stack_share,tv_to_proportional
apriori_swarm_203_ladder_C_code_math_forward_dolma3_wikipedia_x8,ladder_C_code_math_forward_dolma3_wikipedia_x8,ladder,full,new,0,14.186952688736303,39,11.927527636722346,dolma3_wikipedia,0.2650704601668631,0.1242579125450449,0.18948235942354053,0.3787708283418332
apriori_swarm_204_ladder_C_code_math_forward_dolmino_stem_heavy_crawl_x0.25,ladder_C_code_math_forward_dolmino_stem_heavy_crawl_x0.25,ladder,full,new,0,13.868952026949,39,4.504243630563553,dolma3_finemath_3plus,0.2669325319202498,0.1251308017720801,0.19081343852237906,0.3773456268314053
apriori_swarm_205_ladder_C_code_math_forward_dolmino_stem_heavy_crawl_x3,ladder_C_code_math_forward_dolmino_stem_heavy_crawl_x3,ladder,full,new,0,14.04610786728737,39,4.488965974061122,dolma3_finemath_3plus,0.2660271405012932,0.12470637859159851,0.19016623059827573,0.377814148007403
apriori_swarm_206_ladder_C_code_math_forward_dolmino_stem_heavy_crawl_x8,ladder_C_code_math_forward_dolmino_stem_heavy_crawl_x8,ladder,full,new,0,14.253447885757906,39,11.89720615942365,dolmino_stem_heavy_crawl,0.264396613231832,0.12394203119987676,0.18900066822694453,0.37944467527686426
apriori_swarm_207_ladder_C_code_math_forward_dolmino_synth_math_x0.25,ladder_C_code_math_forward_dolmino_synth_math_x0.25,ladder,full,new,0,13.757525720466345,39,4.517600084923377,dolma3_stack_edu,0.2677240681851962,0.12550185271424857,0.19137925848948112,0.3779417945223878
apriori_swarm_208_ladder_C_code_math_forward_dolmino_synth_math_x3,ladder_C_code_math_forward_dolmino_synth_math_x3,ladder,full,new,0,14.214724008509249,39,4.4539695382053806,dolma3_stack_edu,0.2639531658237758,0.12373415496495463,0.18868367529945712,0.37988812268492056
apriori_swarm_209_ladder_C_code_math_forward_dolmino_synth_math_x8,ladder_C_code_math_forward_dolmino_synth_math_x8,ladder,full,new,0,14.561297653078489,39,11.580680700145344,dolmino_synth_math,0.2573623349051893,0.1206445504448381,0.1839723008512095,0.3864789536035069
apriori_swarm_210_ladder_C_code_math_forward_dolmino_synth_code_x0.25,ladder_C_code_math_forward_dolmino_synth_code_x0.25,ladder,full,new,0,13.773871180139208,39,4.515213609319239,dolma3_stack_edu,0.26758263978397556,0.12543555487819702,0.19127816013572302,0.37783630565227816
apriori_swarm_211_ladder_C_code_math_forward_dolmino_synth_code_x3,ladder_C_code_math_forward_dolmino_synth_code_x3,ladder,full,new,0,14.194118720147621,39,4.460167345140237,dolmino_stack_edu_fim,0.26432046307347346,0.1239063340508559,0.18894623322250395,0.37952082543522275
apriori_swarm_212_ladder_C_code_math_forward_dolmino_synth_code_x8,ladder_C_code_math_forward_dolmino_synth_code_x8,ladder,full,new,0,14.539569745075553,39,11.63585940621336,dolmino_synth_code,0.2585885944833964,0.12121938800059766,0.18484887743389666,0.38525269402529994
apriori_swarm_213_corner_cchigh2_cclow0_others4,corner_cchigh2_cclow0_others4,corner,full,new,0,12.497486902799924,26,1.5529506679312814,dolma3_stack_edu,0.3890814865583216,0.12942592239382203,0.06578770624059653,0.2547598019503746
apriori_swarm_214_corner_cchigh1_cclow0_others4,corner_cchigh1_cclow0_others4,corner,full,new,0,9.718996606409634,26,1.928031312537901,dolma3_arxiv,0.24152772676692436,0.16068587121431427,0.08167726137809801,0.4023135617417719
apriori_swarm_215_corner_cchigh0.25_cclow0_others4,corner_cchigh0.25_cclow0_others4,corner,full,new,0,6.233060765508744,26,2.354547733823931,dolmino_olmocr_pdfs_hq,0.07373953913722138,0.19623257748193354,0.09974579221413196,0.5701017493714748
apriori_swarm_216_corner_cchigh0.125_cclow0_others4,corner_cchigh0.125_cclow0_others4,corner,full,new,0,5.454469612183648,26,2.444682618641636,dolma3_arxiv,0.03828118815468661,0.20374459370259854,0.10356417965351941,0.6055601003540095
apriori_swarm_217_corner_cchigh1_cclow0.25_others4,corner_cchigh1_cclow0.25_others4,corner,full,new,0,10.945949653661023,39,1.8804319960104197,dolmino_synth_qa,0.2602529215167007,0.15671885180146233,0.07966080978203116,0.38358836699199544
apriori_swarm_218_corner_cchigh0.25_cclow0.25_others4,corner_cchigh0.25_cclow0.25_others4,corner,full,new,0,7.254891490421075,39,2.2839449014951803,dolma3_arxiv,0.10151413511232112,0.19034840042050916,0.09675484183243993,0.542327153396375
apriori_swarm_219_corner_cchigh1_cclow0.5_others4,corner_cchigh1_cclow0.5_others4,corner,full,new,0,11.861791375481,39,1.8351263217261296,dolma3_arxiv,0.27807581554404404,0.15294298898430697,0.07774152383663957,0.36576547296465217
apriori_swarm_220_corner_cchigh0.5_cclow0.25_others4,corner_cchigh0.5_cclow0.25_others4,corner,full,new,0,8.702043188311663,39,2.1314833002429086,dolmino_synth_qa,0.1614913235171863,0.1776419546980572,0.09029610541326138,0.48234996499150995
apriori_swarm_221_corner_cchigh0.1_cclow0.1_others4,corner_cchigh0.1_cclow0.1_others4,corner,full,new,0,5.712523518592599,39,2.4320791482508155,dolmino_stem_heavy_crawl,0.043239293749646204,0.20269419602134564,0.10303025837398005,0.6006019947590502
apriori_swarm_222_random_panel_00082,random_panel_00082,reused_random_panel,full,reused_panel,0,22.476302022427635,39,25.64251859715773,dolma3_wikipedia,0.6387784329331463,0.0014428251129351053,0.06985020661646896,0.6026498691036026
apriori_swarm_223_random_panel_00028,random_panel_00028,reused_random_panel,full,reused_panel,0,23.592630573078246,39,51.82324816542041,dolmino_stem_heavy_crawl,0.5786611891309654,0.03871634896368624,0.024124510276199287,0.5920683664846507
apriori_swarm_224_random_panel_00142,random_panel_00142,reused_random_panel,full,reused_panel,0,25.228811311237145,39,13.540547294195047,dolma3_finemath_3plus,0.7459867974326784,0.005431109100946419,0.026978915907711593,0.5802090314278536
apriori_swarm_225_random_panel_00160,random_panel_00160,reused_random_panel,full,reused_panel,0,24.79423118644671,39,52.100641837526,dolmino_stem_heavy_crawl,0.6821963508682716,0.012579889539721546,0.026802660907564592,0.6278427038108433
apriori_swarm_226_random_panel_00182,random_panel_00182,reused_random_panel,full,reused_panel,0,24.952311768275568,39,20.415172708988287,dolmino_stem_heavy_crawl,0.8515606300013491,0.016436822521139365,0.026730630957959307,0.5109583752688341
apriori_swarm_227_random_panel_00191,random_panel_00191,reused_random_panel,full,reused_panel,0,23.839540555501486,39,33.2143220803052,dolma3_wikipedia,0.7895545227206615,0.006923900867641723,0.03733066625616613,0.5271714979837256
apriori_swarm_228_random_panel_00171,random_panel_00171,reused_random_panel,full,reused_panel,0,25.5818676888287,39,53.56700590880136,dolmino_stem_heavy_crawl,0.5911462840651358,0.01372673426136975,0.09820343335814966,0.5918922356853085
apriori_swarm_229_random_panel_00012,random_panel_00012,reused_random_panel,full,reused_panel,0,26.118172060141752,39,136.91081121072813,dolma3_wikipedia,0.6340604597700588,0.004070743966944615,0.0267761420220581,0.5972850793201365
apriori_swarm_230_random_panel_00230,random_panel_00230,reused_random_panel,full,reused_panel,0,25.695308062276577,39,18.321121748598433,dolmino_stem_heavy_crawl,0.7846285765290028,0.03652141470961386,0.0222352944684418,0.510417916037312
apriori_swarm_231_random_panel_00128,random_panel_00128,reused_random_panel,full,reused_panel,0,27.25532442366399,39,124.08152169450184,dolma3_wikipedia,0.5870150803663041,0.07809117010659186,0.06347769670273591,0.547850095917754
apriori_swarm_232_random_panel_00076,random_panel_00076,reused_random_panel,full,reused_panel,0,25.67484776756243,39,89.3329980910131,dolma3_wikipedia,0.5668916399187983,0.07512219601136642,0.005011575393086621,0.5156305056769565
apriori_swarm_233_random_panel_00237,random_panel_00237,reused_random_panel,full,reused_panel,0,24.826586678639117,39,79.20245500003823,dolmino_stem_heavy_crawl,0.7728712174987598,0.0028776570340260104,0.031617416721218816,0.5610934281195583
apriori_swarm_234_random_panel_00174,random_panel_00174,reused_random_panel,full,reused_panel,0,26.292384632544078,39,60.87615115344764,dolma3_wikipedia,0.7810074063990458,0.01760832750257216,0.06293307537488263,0.5465714587007271
apriori_swarm_235_random_panel_00224,random_panel_00224,reused_random_panel,full,reused_panel,0,27.23977160543677,39,97.42657386006574,dolmino_stem_heavy_crawl,0.6318207059050827,0.0030253352142865105,0.024237192467884583,0.5281156769658533
apriori_swarm_236_random_panel_00202,random_panel_00202,reused_random_panel,full,reused_panel,0,25.572760791889625,39,115.91489387625712,dolma3_wikipedia,0.6965724273944857,0.05131381865260988,0.044925345604342456,0.4870802648867069
apriori_swarm_237_random_panel_00154,random_panel_00154,reused_random_panel,full,reused_panel,0,27.21175241270305,39,85.77087033677414,dolmino_stem_heavy_crawl,0.7260574059467417,0.020076937287209672,0.057809717013308705,0.5559439494569571
apriori_swarm_238_random_panel_00173,random_panel_00173,reused_random_panel,full,reused_panel,0,26.15591632377739,39,118.63772255456836,dolma3_wikipedia,0.7028567886262558,0.014026548282083154,0.043230623531154665,0.5003104626365277
apriori_swarm_239_random_panel_00087,random_panel_00087,reused_random_panel,full,reused_panel,0,26.209737590020776,39,58.84510773097162,dolmino_stem_heavy_crawl,0.5117535119996134,0.02150277379052798,0.07165796887835976,0.5406500527049765
apriori_swarm_240_dose_ladder_reused_00,dose_ladder_reused_00,reused_dose_ladder,full,reused_dose,0,15.60298963108802,39,28.97129600000007,dolma3_cc/crime_and_law_low,0.7540231855857604,0.05211132973153251,0.026488394200917455,0.30630504713266227
apriori_swarm_241_dose_ladder_reused_01,dose_ladder_reused_01,reused_dose_ladder,full,reused_dose,0,19.443839679230837,39,28.971296000000063,dolma3_cc/art_and_design_low,0.7175637143981259,0.05983543791392611,0.030414588820011454,0.20562021731682537
apriori_swarm_242_dose_ladder_reused_02,dose_ladder_reused_02,reused_dose_ladder,full,reused_dose,0,13.117818212974864,39,28.97129600000006,dolma3_cc/food_and_dining_low,0.7783511173022426,0.04695734448953799,0.023868603197713542,0.37312253179520344
apriori_swarm_243_dose_ladder_reused_03,dose_ladder_reused_03,reused_dose_ladder,full,reused_dose,0,16.745433806106867,39,28.97129600000006,dolma3_cc/electronics_and_hardware_low,0.7432043380775819,0.05440335278726821,0.027653438549827655,0.2764969711615275
apriori_swarm_244_dose_ladder_reused_04,dose_ladder_reused_04,reused_dose_ladder,full,reused_dose,0,12.818013947737251,39,14.48564800000003,dolma3_cc/food_and_dining_high,0.7777532202734384,0.047084011749977575,0.023932988665214837,0.3667954073445025
apriori_swarm_245_dose_ladder_reused_05,dose_ladder_reused_05,reused_dose_ladder,full,reused_dose,0,21.135072371171137,39,14.485648000000033,dolma3_cc/crime_and_law_low,0.6971551096750177,0.06415909554246732,0.03261232102612916,0.1482121195803199
apriori_swarm_246_dose_ladder_reused_06,dose_ladder_reused_06,reused_dose_ladder,full,reused_dose,0,16.745430354978932,39,14.485648000000035,dolma3_cc/education_and_jobs_low,0.7396406208885908,0.05515834281324971,0.028037202954401257,0.2642409748194086
apriori_swarm_247_dose_ladder_reused_07,dose_ladder_reused_07,reused_dose_ladder,full,reused_dose,0,15.9444652644761,39,14.485648000000028,dolma3_cc/electronics_and_hardware_high,0.74717752084747,0.05356161557761149,0.027225580210041844,0.28463534043450656
apriori_swarm_248_dose_ladder_reused_08,dose_ladder_reused_08,reused_dose_ladder,full,reused_dose,0,22.625839584167142,39,14.485648000000031,dolma3_cc/art_and_design_low,0.679513430068098,0.06789656724362553,0.03451209261601326,0.0994936535403988
apriori_swarm_249_dose_ladder_reused_09,dose_ladder_reused_09,reused_dose_ladder,full,reused_dose,0,14.192913867711367,39,14.485648000000033,dolma3_cc/crime_and_law_high,0.7639961101746143,0.049998519372251,0.025414444371643252,0.3299424464988312
apriori_swarm_250_dose_ladder_reused_10,dose_ladder_reused_10,reused_dose_ladder,full,reused_dose,0,14.159427748407763,39,14.485648000000035,dolma3_cc/entertainment_low,0.7643242640965708,0.04992899844089621,0.025379106608350153,0.3308236760574911
apriori_swarm_251_dose_ladder_reused_11,dose_ladder_reused_11,reused_dose_ladder,full,reused_dose,0,17.497577774523215,39,14.485648000000028,dolma3_cc/art_and_design_high,0.7325952616781405,0.0566509348600536,0.02879589337202415,0.24512550036577707
apriori_swarm_252_dose_ladder_reused_12,dose_ladder_reused_12,reused_dose_ladder,full,reused_dose,0,21.614323104371802,39,14.485648000000028,dolma3_cc/electronics_and_hardware_low,0.6919201834613832,0.06526813895653291,0.033176052162698554,0.1337888570136418
apriori_swarm_253_dose_ladder_reused_13,dose_ladder_reused_13,reused_dose_ladder,full,reused_dose,0,19.981840483097752,39,14.485648000000019,dolma3_cc/food_and_dining_low,0.7089266895378316,0.06166523171569579,0.03134468021812725,0.1805431605460656
apriori_swarm_254_dose_ladder_reused_14,dose_ladder_reused_14,reused_dose_ladder,full,reused_dose,0,16.41806304134822,39,7.2428240000000175,dolma3_cc/education_and_jobs_high,0.7368487672783509,0.055749809957792704,0.02833784803412305,0.2517488512830021
apriori_swarm_255_dose_ladder_reused_15,dose_ladder_reused_15,reused_dose_ladder,full,reused_dose,0,19.696989686796012,39,7.242824000000017,dolma3_cc/food_and_dining_high,0.7063335233322428,0.062214606011439515,0.031623929336974964,0.1711711900941006
apriori_swarm_256_dose_ladder_reused_16,dose_ladder_reused_16,reused_dose_ladder,full,reused_dose,0,9.81456515702747,39,7.242824000000017,dolma3_cc/entertainment_high,0.8046841373482412,0.041378571979161775,0.021032891152494536,0.4242349393782877
apriori_swarm_257_dose_ladder_reused_17,dose_ladder_reused_17,reused_dose_ladder,full,reused_dose,0,23.01953928825198,39,7.242824000000017,dolma3_cc/crime_and_law_low,0.6687210717196465,0.07018297844793474,0.035674284438734966,0.06916565580414874
apriori_swarm_258_dose_ladder_reused_18,dose_ladder_reused_18,reused_dose_ladder,full,reused_dose,0,17.464895289451,39,7.242824000000018,dolma3_cc/games_high,0.7271636253087996,0.05780165223355312,0.029380807546352965,0.22638131315026813
apriori_swarm_259_dose_ladder_reused_19,dose_ladder_reused_19,reused_dose_ladder,full,reused_dose,0,23.157606362817393,39,7.242824000000015,dolma3_cc/electronics_and_hardware_low,0.6662781061532836,0.07070053204116535,0.03593735896913397,0.06243479993969898
apriori_swarm_260_dose_ladder_reused_20,dose_ladder_reused_20,reused_dose_ladder,full,reused_dose,0,21.762316506327025,39,7.242824000000012,dolma3_cc/art_and_design_high,0.6852598093211036,0.066679170129475,0.03389328486681925,0.11439190017069546
apriori_swarm_261_dose_ladder_reused_21,dose_ladder_reused_21,reused_dose_ladder,full,reused_dose,0,16.090456478421963,39,7.242824000000014,dolma3_cc/finance_and_business_low,0.7398985543935785,0.0551036984031282,0.02800942698545885,0.25969763152657926
apriori_swarm_262_dose_ladder_reused_22,dose_ladder_reused_22,reused_dose_ladder,full,reused_dose,0,21.4644458117381,39,7.242824000000011,dolma3_cc/education_and_jobs_low,0.6885476436193139,0.0659826271742998,0.033539229338595246,0.12331245491572335
apriori_swarm_263_dose_ladder_reused_23,dose_ladder_reused_23,reused_dose_ladder,full,reused_dose,0,20.358707344330302,39,7.242824000000011,dolma3_cc/crime_and_law_high,0.6999135386194582,0.06357470956850039,0.03231527533330815,0.15397314169945395
apriori_swarm_264_dose_ladder_reused_24,dose_ladder_reused_24,reused_dose_ladder,full,reused_dose,0,21.133557584107137,39,7.242824000000013,dolma3_cc/electronics_and_hardware_high,0.6920648636001243,0.06523748779766862,0.03316047205789416,0.13282982553610248
apriori_swarm_265_dose_ladder_reused_25,dose_ladder_reused_25,reused_dose_ladder,full,reused_dose,0,20.343174669292644,39,7.242824000000014,dolma3_cc/entertainment_low,0.7000666771163713,0.06354226646720153,0.03229878437710476,0.15438438216016195
apriori_swarm_266_dose_ladder_reused_26,dose_ladder_reused_26,reused_dose_ladder,full,reused_dose,0,22.65674555718345,39,7.242824000000012,dolma3_cc/food_and_dining_low,0.6742144756556263,0.06901917532877463,0.03508271872833408,0.0842534749214967
apriori_swarm_267_dose_ladder_reused_27,dose_ladder_reused_27,reused_dose_ladder,full,reused_dose,0,23.412397818235778,39,7.242824000000011,dolma3_cc/art_and_design_low,0.6604882879030839,0.07192713190847516,0.03656084451401419,0.04643037165218546
apriori_swarm_268_dose_ladder_reused_28,dose_ladder_reused_28,reused_dose_ladder,full,reused_dose,0,22.39324400375184,39,3.6214120000000087,dolma3_cc/food_and_dining_high,0.6706236748616452,0.06977990314217043,0.03546939967285487,0.0733590814688997
apriori_swarm_269_dose_ladder_reused_29,dose_ladder_reused_29,reused_dose_ladder,full,reused_dose,0,23.31436397574964,39,3.621412000000007,dolma3_cc/crime_and_law_low,0.6545040527419606,0.07319491990066843,0.03720526614503786,0.02964242391606322
apriori_swarm_270_dose_ladder_reused_30,dose_ladder_reused_30,reused_dose_ladder,full,reused_dose,0,15.694211343353938,39,3.6214120000000083,dolma3_cc/finance_and_business_high,0.734057096562234,0.056341238355367,0.028638473418608056,0.2335801382809735
apriori_swarm_271_dose_ladder_reused_31,dose_ladder_reused_31,reused_dose_ladder,full,reused_dose,0,18.061785360789006,39,3.621412000000007,dolma3_cc/entertainment_high,0.7127739380113582,0.0608501742711943,0.030930383308077652,0.1818149740192656
apriori_swarm_272_dose_ladder_reused_32,dose_ladder_reused_32,reused_dose_ladder,full,reused_dose,0,23.01967305598639,39,3.621412000000008,dolma3_cc/art_and_design_high,0.6615920831425857,0.07169328776418564,0.036441980614216773,0.04902510007315461
apriori_swarm_273_dose_ladder_reused_33,dose_ladder_reused_33,reused_dose_ladder,full,reused_dose,0,21.203576363317477,39,3.6214120000000087,dolma3_cc/education_and_jobs_high,0.6837016365528341,0.06700927626203615,0.03406107911448987,0.10789236483557177
apriori_swarm_274_dose_ladder_reused_34,dose_ladder_reused_34,reused_dose_ladder,full,reused_dose,0,21.606844592604094,39,3.6214120000000074,dolma3_cc/games_high,0.6795508614230261,0.06788863723736203,0.034508061762588374,0.09702056277868575
apriori_swarm_275_dose_ladder_reused_35,dose_ladder_reused_35,reused_dose_ladder,full,reused_dose,0,21.07280118783495,39,3.6214120000000065,dolma3_cc/finance_and_business_low,0.6850086881736459,0.06673237131003702,0.033920327236490966,0.11129898493996186
apriori_swarm_276_dose_ladder_reused_36,dose_ladder_reused_36,reused_dose_ladder,full,reused_dose,0,22.601262212826548,39,3.6214120000000047,dolma3_cc/entertainment_low,0.6679378836262716,0.0703489004803541,0.03575862326148205,0.06616473521149738
apriori_swarm_277_dose_ladder_reused_37,dose_ladder_reused_37,reused_dose_ladder,full,reused_dose,0,22.60614254296969,39,3.6214120000000047,dolma3_cc/crime_and_law_high,0.6678722528418801,0.07036280466662514,0.035765690814140674,0.06598848929976539
apriori_swarm_278_dose_ladder_reused_38,dose_ladder_reused_38,reused_dose_ladder,full,reused_dose,0,23.242478778965083,39,3.6214120000000043,dolma3_cc/food_and_dining_low,0.6568583687145235,0.07269614713531412,0.036951737983437365,0.03610863210921239
apriori_swarm_279_dose_ladder_reused_39,dose_ladder_reused_39,reused_dose_ladder,full,reused_dose,0,22.937049508637678,39,3.6214120000000047,dolma3_cc/education_and_jobs_low,0.6630011549846756,0.07139476935482483,0.03629024253069227,0.052848194963880775
